,review_id,user_id,business_id,stars,useful,funny,cool,text,date
5196740,VoTF8akRwqEcGHoeDndjBg,wIK9sU9AZ5_nT2uVf4EPiw,jMiz347Wrvz7vMUlJ-tMyw,1.0,3,0,0,"This is a late review, but 2 years later, I am still hot about it.  I got a Groupon (first mistake) to Fluid.  It was for highlites and a cut/style.  I felt confident when I learned the owner of the salon was going to do my hair.  We discussed possibility of ombre (cool at the time) but really I just wanted to lighten up a bit for summer.  So it begins.

The highlites went in.  Afterwards, I watched the stylist grab my ends hanging out of the foil highlites, take her bleach brush and slap bleach on the ends of my hair.  Don't panic I thought.  Trust her.  She's the professional.  After I talked myself of the ledge, and the bleach had done it's job, it was time for a shampoo.  Obviously the guy shampooing me didn't like to touch people.  It was the worst shampoo of my life.  He seemed scared to touch my hair.  Perfect.  

I got back to the chair.  My dark hair was now overwhelmed with highlites.  And the ends were yellow.  All of them.  The stylist blow dried and curled my hair.  Ok.  This is ok.  I'll get used to it.

The next day, I got ready for work and did my normal shower, blow dry routine.  Once the curls were out, there was a straight line of bleached hair the last four inches of my hair.  It was awful. Almost tear worthy.  I'm a teacher in my 30s.  Not an 18 year old bar star.  I called the stylist to ask if she could put a toner on it to make it less ""bleachy"" looking.  I even said I was willing to pay for it since I had expressed interest in ombre.  She had given me her personal card so she asked me to call the salon to book a time to come in.  I called and left a message.  I called again.  Nothing.  No response.  I hated it so much that I called around to get it fixed.  I felt stupid with this terrible bleach job so I shelled out another $120 elsewhere to have it fixed.  I was so disappointed that no one from Fluid bothered to get back to me.  I would not recommend this place at all.",2014-07-28 19:02:08
6976120,dqngkT-4THpHVOcWHdCi2Q,cWvP0mEmM5UC6OOUykdAUQ,EQWt7FQ3fPOwIKrt8s_jrg,1.0,12,2,2,"This spot just opened at the reading terminal, I wanted to try it out because their food online looked so delicious, but I was highly disappointed. I ordered a Filipino spaghetti and menudo, the portion was so small but so expensive. The food wasn't even hot, I had better food at jollibees. The food is not the worst part, the worst part was the customer service, everything was very disorganized and nobody knew what they were doing. I get it that it was soft opening, but still, you're at the reading terminal. I paid for my food already and was standing there for a good 20 mins, when I went to pick it up, the black lady and that Asian girl with the blue hair accused me for not paying for the food. I already paid for the food beforehand, I gave her $40 and she gave me $16 ish in change. Is she that highly incompetent that she forgot within five minutes? It wasn't even busy. Word of advice, ask for a receipt when you pay because they don't take debit or credit and will forget within two minutes that you paid for your food. Train your employees better! Horrible customer service and everybody looked miserable working there. Good thing, Jollibee is opening up in Philadelphia soon so I don't have to go here.",2021-07-28 16:17:37
5201461,rgQREtVFZIdaoirMpmp27g,ML-gBz6eBm-_Fyj64R3bUw,cE_gYW3CHEducTkEyxTDdA,4.0,2,0,1,"This is an update to my prior review above. The manager was kind enough to send me a gift certificate to try this place again. My boyfriend and I stopped by on a late Sunday night to celebrate his birthday. He was excited as a taco fan and has never been here before.

It was busy for a late Sunday night, 9 PM. They don't take reservations but will put you on the waitlist. I called 40 minutes prior to arrival to be placed on the waitlist. When we arrived, we had to wait another 15 minutes which wasn't too bad. We were seated outside which was romantic and not as noisy or crowded.

For food, we had:
1. Chips and gauc: 5/5 stars. This was our favorite.
2. Corn on the cobb: 5/5 stars. Very surprised how unique and flavor it was and I'm not a corn person. Drizzled in parmesan cheese. 
3. Assortment of tacos: varies from 3 to 4 stars. It pains me to say this but the tacos still did not blow me away. My bf concurred that they weren't bad but weren't memorable either. Favorite was the fried shrimp, tuna tartare and swordfish. Although we ordered an assortment of tacos, our order was messed up. We did not get the chicken, duck or 2 falafel tacos. I only mentioned about the missing falafel tacos since those are my favorite. On the bill, it had charged us for 4 falafel tacos instead of 2 but again, dinner was complimentary. The presentation of the tacos did not look appealing because it did not have the taco dividers so all the ingredients seemed to slide off to the next taco. It was confusing which flavor was which despite the waiter's explanation. Perhaps putting a small flag with the flavor. 
4. Carne asada bowl: 4/5 stars. The steak was tender. The rice was a bit odd in texture. It seemed rubbery and undercooked. 
5. Margaritas: 4/5 stars. It was delicious but pricey ($9)for the amount you get. My order was messed up because I had ordered the mango margarita but it tasted like house regular margarita. Again, I didn't mention it. 

Service: 
Initially our waiter was attentive but he disappeared towards the end of the night. When our bill came, we waited over 20 minutes for someone to come take our card. I saw the waiter stop by 2 tables to take their orders and never came back to us. The manager was nice enough to stop by our table during our meal to check up on us and to finally take our card. He comped our drinks. 

Overall, many thanks to Bartaco's manager for inviting us back for a complimentary dinner. I am still scratching my head about a few hiccups during the experience in terms of food and service. When I called to be on the waitlist, I asked about what birthday features would be available. The person said candles on a churro. However, our waiter never mentioned it even though I mentioned it was a birthday. But by that time, my bf was ready to go and didn't want to wait for it.",2019-02-18 13:27:28
5562760,FBVs376ukuJ7JCIXmmy_sQ,IfNlywTYtSsVcqYO684zlQ,SMZ2-pycp9di-ee5FJ-anw,5.0,1,0,1,"Went to Salty with co workers tonight for half price margs and tacos. Our party was 8 people and we got sat right away! (went right after work so we were there by 5:20). Our server was excellent esp considering the larger party. 

Our chips, queso, and guac were delivered to our table right away. And the server was quick to accommodate our table with extra bowls and chips. If you haven't tried their gauc and queso - you really should. Seriously top notch. 

Most of the girls got margs while I tried to opt for the less caloric option of corona light. They def enjoyed their half price margs though! 

For dinner I went with the taco salad- it has pineapple on it which offered a refreshing twist on this hot summer day. You can customize it so I got the BBQ sauce removed and they offer 3 diff types of dressing to pair with it. Which I honestly ended up not even using bc it was so good without it! 

I have ordered multiple things here before so you really can't go wrong with whatever you choose. Nachos are huge - def recommend sharing or taking some home for later! The border quesadilla is also another great tasty option. Also enjoy their numerous taco options! If you haven't tried salty cowboy then you must make it a destination!",2017-07-18 23:22:27
3304530,2Z2y01L2rGLAGNT2lVW_kw,Ht8aVfbTiNbQAMFzmFT3lg,Y81NL-0TeRsq0v5saHdO5w,4.0,2,0,2,"Great flavors 
Great prices 
Really small portions 
Great customer service 
Fun atmosphere 
Stuff has great team working skills! 
We will be back!",2020-11-18 20:06:33
5741626,P87OeTjl0dWfKOwSkIX_OQ,H2smXapncbLLS6LluaoHLw,1DVFSLWmzyqRHmSyVwN81Q,3.0,0,0,0,"Very chill, and an overall great place to start your day out. The food was good and the staff was super courtesy and nice. Def will go back when I'm not in the mood to make bfst.",2018-07-11 04:00:03
4003736,955mjc_2bCGK64AIrkO5kg,HT6i3c9zxGo53_6sKuPKxg,1FCxJuEH_3tmxUDVPv1qfw,5.0,2,1,1,"THIS PLACE IS THE SHIT!!!!! Omg I got the Uncle
Tony and I'm gonna say that was the best sandwich I've ever had. I'm not even done eating it and I want another. Poe is the best, super fun dude. I'm obsessed 20/10",2020-03-24 23:28:09
1837644,v-nId1ADhDBA0utLO4hVIQ,vc_M1Lcuu88shmWFKzAUgw,VQcCL9PiNL_wkGf-uF3fjg,4.0,0,0,0,This is a great place to stop when wandering around the quarter because it has a ton of seating and a lot of servers. The food is super classic New Orleans style and super delicious. My brother and I even got a coupon for a free appetizer when we checked in on Yelp! I highly recommend you check this out before heading over there.,2019-01-03 18:00:01
5600216,fgpmvrvAKl0GRsiipDLj2A,UdKDbqkP-B39uPcr4wIqYw,qh9uk1uEtzGQHpEB8zzWkw,5.0,0,0,0,Revision to my previous review - Dominique and her team did an excellent job investigating and thoroughly determining where the ants were nesting.  I appreciate her attention to these bothersome ants.  She was able to locate several nests and treat them.  Two thumbs up!,2017-04-19 17:13:43
6351446,4cU__wEESw8I9tyeE_2QyA,bPARYLnM-S0Lzm0n52nyZw,baxAe39nPgmAhkNwqvoHnQ,3.0,0,0,0,"I've been here a number of times with the last being the other night.  It's close and usually packed and gives off a nice ""italian"" ambiance.  We ordered the Sampler Italiano 3 appetizer and two of the three we picked were not available.  I then ordered the Tour of Italy.  We chose the endless Salad with the meal, and as has been usual lately, the large salad bowl comes about half the way filled.  Hmmm.  I guess I can understand that some folks don't finish a full bow and that creates waste.  okay.  We ordered an additional bowl of salad and finished that.  The tour of Italy was decent.  The lasagna has a tomato sausage sauce which is not overpowering, so it was good.  The chicken parmigiani and the fettuccine Alfredo were a little dry but edible.  The House Red wine was actually pretty good.  All in all, an Olive Garden experience.  Will I go here again...sure.  It adds a little variety to going out and, overall, it is enjoyable.",2013-05-12 17:45:02
2372318,8FHr3Wx8C4wGEYUWi1dYrA,XzpJ4uHkxARCFQiZ9bffyg,PCmI-iqKxxD748coYFmi1A,4.0,1,0,0,Great tile store that sell retail and wholesale.   Reasonable priced tile plus some higher end stuff as well.   My go to tile store for the last 20 years.,2014-02-19 00:32:28
1029795,zzVgsZ2SZo46ELJ46q-kPg,zyvxtbh5eJ86bVgk52Yflg,5WrrZsSg2_XA1EJQq5LGAQ,4.0,0,0,0,"I have been here two times now and both times was happy with my dining experience. The portion sizes are generous, the food is well prepared, and the menu is diverse. There is plenty to choose from to make everyone happy from the healthy eater to those looking to indulge. I have had the turkey burger and the spinach and blueberry salad. Both were good, although the salad was lacking on the protein component a bit; I would have enjoyed more chicken. My boyfriend got the Salmon BLT this time and while he enjoyed it, he felt it was a bit burnt. Others in our party got the pulled pork which they raved about and one got a cod sandwich which she declared was one of the best she had! She said it was not to heavily breaded and there was plenty of fish. 

As for the beer selection, you can't go wrong. They have an excellent selection that is on tap and rotate through a couple of seasonal beers. This time, my boyfriend and I took home a growler of the Jubilee Irish Red Ale and we can't wait to drink it! 

Overall a good place, I would recommend it to anyone and will definitely be back.",2013-07-06 21:33:15
6854624,FbWzEA9m-JntGouACw0enA,dUs79DYcO9o-7mTgk1EDBA,2R0kOS7P3F624H6rUy0Fpg,1.0,0,0,0,I am glad that the staff was extraordinarily enthusiastic and kind. The hotel should have been closed. It was under major renovation and no areas were contained by any plastic or anything else.  Our clothes an everything else including our breakfast table were coated with drywall dust.  We stayed two nights (no other rooms available downtown) and our room was not cleaned in between.  They just added towels. Our remote did not work so no TV choices other than the weather channel.  They tried new batteries -- no luck.  The tub had a rusty spot. The towels were brand new but still had the inspection sticker on them so had not been washed. The elevator did not feel safe and had no railing so difficult for my elderly mother.  The piles of debris and building materials made the parking lot difficult to navigate and dangerous.,2020-01-27 02:41:14
